secs,storenum,dayofweek
189,267,Fri
595,567,Fri
160,593,Mon
484,471,Tues
313,657,Wed
355,19,Thur
303,656,Mon
404,571,Tues
378,116,Fri
91,314,Tues
340,194,Tues
357,6,Fri
299,227,Tues
161,713,Mon
333,15,Wed
378,340,Thur
178,632,Thur
141,529,Mon
422,356,Mon
101,654,Mon
179,566,Fri
108,413,Thur
177,738,Wed
240,522,Mon
340,755,Wed
433,686,Thur
375,53,Thur
143,667,Thur
147,438,Fri
429,191,Fri
147,677,Mon
294,123,Thur
159,617,Thur
169,657,Fri
583,493,Wed
227,356,Tues
170,121,Wed
369,704,Fri
132,220,Thur
506,468,Mon
161,355,Thur
180,391,Mon
541,304,Fri
275,780,Tues
549,388,Tues
60,75,Thur
280,447,Fri
194,377,Thur
236,807,Mon
149,306,Tues
517,885,Wed
204,537,Fri
505,683,Wed
297,626,Tues
118,790,Fri
441,422,Mon
314,698,Thur
121,192,Mon
428,733,Tues
104,183,Thur
187,638,Fri
136,491,Thur
140,40,Fri
243,214,Mon
573,382,Mon
104,32,Fri
307,360,Thur
36,39,Mon
115,473,Thur
98,349,Fri
112,54,Fri
132,266,Thur
528,678,Mon
432,75,Wed
193,552,Wed
130,871,Fri
163,344,Mon
341,825,Tues
349,658,Thur
126,211,Tues
173,130,Tues
147,146,Thur
110,449,Fri
153,214,Thur
145,364,Tues
426,505,Wed
163,327,Fri
55,16,Thur
381,367,Tues
137,748,Mon
197,285,Mon
132,226,Wed
133,762,Thur
91,371,Thur
137,199,Thur
187,701,Mon
103,634,Tues
399,362,Wed
586,387,Tues
33,617,Thur
473,560,Mon
178,554,Fri
451,516,Fri
73,764,Tues
73,815,Mon
136,314,Tues
137,184,Wed
178,755,Thur
217,289,Mon
80,195,Mon
148,104,Tues
82,216,Wed
125,472,Fri
139,432,Fri
200,836,Thur
368,706,Thur
279,639,Wed
163,159,Fri
581,535,Fri
516,480,Tues
175,875,Tues
100,51,Fri
309,712,Tues
99,701,Mon
144,647,Tues
138,831,Fri
445,269,Thur
300,457,Thur
139,750,Thur
412,36,Fri
163,229,Thur
368,300,Thur
87,463,Wed
117,449,Wed
168,417,Thur
339,567,Wed
131,205,Tues
127,724,Mon
231,314,Fri
131,544,Mon
100,313,Wed
118,24,Fri
74,171,Wed
64,509,Thur
192,516,Tues
253,145,Wed
298,237,Thur
99,802,Thur
148,71,Mon
166,99,Fri
391,322,Mon
110,502,Wed
127,496,Wed
123,211,Fri
37,276,Fri
105,522,Fri
506,621,Mon
541,156,Mon
345,890,Mon
368,421,Wed
349,197,Mon
138,26,Fri
130,496,Fri
340,623,Thur
192,264,Thur
509,546,Wed
61,304,Fri
216,47,Fri
71,35,Tues
147,571,Wed
47,852,Tues
129,116,Thur
111,538,Fri
181,530,Wed
443,593,Mon
131,50,Mon
433,100,Tues
235,473,Mon
277,14,Tues
144,457,Mon
117,729,Fri
449,160,Wed
124,733,Wed
162,885,Mon
447,657,Mon
105,386,Tues
490,600,Tues
202,691,Tues
156,388,Mon
86,541,Wed
95,840,Fri
526,345,Tues
35,397,Fri
598,292,Wed
44,114,Tues
187,472,Fri
146,784,Wed
92,760,Wed
162,428,Mon
116,838,Thur
440,550,Mon
83,210,Tues
127,203,Tues
44,95,Mon
390,578,Tues
158,191,Fri
71,640,Tues
139,616,Wed
143,525,Thur
141,777,Fri
172,59,Mon
179,389,Wed
180,12,Mon
214,29,Tues
53,56,Thur
422,354,Thur
120,615,Mon
116,607,Wed
572,551,Mon
339,749,Thur
308,355,Wed
146,569,Mon
133,124,Tues
208,800,Wed
234,412,Wed
346,618,Tues
71,859,Mon
135,95,Fri
94,523,Mon
169,847,Fri
348,74,Fri
54,354,Thur
156,186,Mon
80,183,Wed
213,30,Fri
557,275,Tues
295,402,Tues
114,442,Wed
585,183,Fri
462,333,Wed
520,731,Mon
187,507,Thur
485,109,Fri
254,695,Wed
149,680,Thur
552,5,Wed
190,771,Thur
41,837,Fri
66,603,Mon
424,309,Fri
84,616,Wed
177,612,Fri
206,457,Mon
368,330,Tues
153,599,Tues
191,193,Mon
246,580,Mon
477,351,Tues
339,423,Tues
203,250,Mon
120,358,Thur
175,835,Mon
353,326,Fri
105,254,Mon
121,181,Wed
370,560,Tues
109,646,Thur
352,393,Wed
117,142,Tues
151,575,Mon
144,534,Thur
435,605,Tues
118,480,Thur
439,28,Wed
381,600,Tues
95,598,Fri
173,565,Wed
152,363,Tues
65,727,Thur
200,689,Fri
545,137,Mon
115,843,Tues
36,404,Tues
402,12,Fri
188,772,Tues
570,301,Tues
133,400,Mon
136,305,Mon
142,771,Fri
79,243,Wed
537,36,Thur
301,479,Fri
243,536,Fri
268,540,Tues
66,238,Thur
151,711,Thur
338,682,Thur
89,347,Wed
211,768,Thur
138,635,Wed
249,193,Tues
267,296,Wed
205,818,Tues
225,604,Tues
97,789,Fri
118,670,Wed
479,156,Wed
174,130,Thur
319,224,Thur
541,642,Fri
126,505,Fri
515,764,Thur
110,424,Fri
170,165,Fri
158,177,Mon
298,832,Thur
480,27,Fri
95,556,Fri
286,102,Wed
137,576,Mon
122,25,Tues
116,710,Tues
49,495,Tues
191,77,Fri
169,178,Wed
84,49,Wed
354,715,Tues
450,404,Tues
105,91,Thur
120,834,Wed
151,653,Tues
106,4,Fri
384,341,Thur
84,317,Thur
76,612,Fri
31,776,Wed
82,582,Tues
305,305,Thur
391,747,Tues
74,426,Tues
147,497,Tues
183,72,Fri
111,616,Thur
100,561,Tues
202,489,Thur
145,756,Thur
143,739,Thur
178,302,Thur
409,4,Fri
504,838,Thur
124,552,Thur
116,238,Tues
514,51,Tues
469,394,Thur
232,884,Wed
70,529,Fri
79,748,Mon
327,260,Fri
241,302,Thur
106,465,Wed
346,459,Mon
460,52,Tues
171,593,Wed
123,886,Tues
171,18,Tues
338,268,Mon
315,788,Mon
120,91,Thur
141,778,Thur
113,361,Tues
65,195,Fri
278,372,Fri
151,273,Tues
323,482,Wed
283,708,Wed
110,662,Tues
229,838,Mon
96,860,Fri
192,56,Wed
146,61,Tues
142,435,Thur
382,206,Mon
203,366,Thur
334,569,Thur
140,706,Fri
397,278,Mon
35,670,Wed
509,297,Wed
291,647,Thur
162,311,Wed
488,181,Mon
93,764,Mon
378,697,Thur
306,595,Thur
355,721,Thur
120,142,Tues
110,184,Wed
141,751,Wed
154,165,Wed
156,401,Mon
81,185,Thur
132,482,Mon
237,820,Fri
45,685,Mon
169,754,Wed
365,476,Mon
266,425,Fri
138,56,Mon
211,888,Thur
46,496,Fri
128,833,Tues
352,678,Fri
508,35,Fri
98,54,Tues
371,628,Mon
150,222,Fri
158,654,Mon
163,289,Mon
189,757,Thur
198,592,Wed
112,778,Wed
258,750,Wed
129,683,Tues
514,136,Tues
141,353,Wed
78,43,Thur
577,74,Tues
344,819,Wed
160,873,Thur
167,501,Tues
70,514,Mon
497,286,Wed
204,806,Mon
175,696,Mon
57,64,Mon
138,95,Thur
146,334,Mon
148,196,Fri
59,372,Thur
182,628,Mon
140,629,Thur
91,541,Mon
77,290,Wed
114,363,Fri
119,75,Wed
171,764,Wed
119,778,Tues
340,700,Wed
450,452,Wed
206,482,Thur
196,304,Thur
429,735,Mon
194,73,Thur
33,715,Tues
164,382,Fri
149,255,Tues
105,455,Fri
125,414,Tues
264,264,Thur
535,666,Wed
177,122,Tues
129,399,Tues
87,512,Tues
102,715,Thur
144,406,Fri
265,62,Mon
256,602,Wed
501,613,Mon
49,640,Mon
157,608,Mon
172,677,Tues
243,724,Wed
161,27,Mon
131,370,Thur
539,186,Mon
230,551,Wed
98,730,Wed
396,53,Thur
112,2,Tues
227,484,Wed
170,531,Tues
291,748,Mon
293,888,Tues
141,164,Thur
103,224,Tues
166,514,Tues
425,63,Wed
53,755,Tues
140,451,Fri
73,373,Fri
190,442,Fri
138,880,Mon
158,688,Fri
66,875,Fri
406,827,Wed
381,637,Tues
371,801,Wed
135,280,Wed
115,93,Mon
213,175,Fri
317,599,Thur
138,159,Fri
89,791,Fri
157,305,Fri
182,474,Thur
65,368,Fri
230,522,Mon
109,429,Wed
366,810,Thur
442,256,Wed
170,508,Fri
224,429,Thur
80,755,Mon
72,440,Wed
64,678,Tues
510,78,Wed
56,254,Tues
139,57,Wed
140,264,Wed
160,170,Fri
556,792,Mon
430,44,Wed
433,534,Wed
54,293,Fri
199,196,Mon
214,856,Thur
165,420,Wed
182,62,Fri
109,24,Thur
124,784,Mon
503,847,Thur
515,136,Thur
477,737,Tues
211,549,Thur
160,153,Wed
51,246,Tues
192,151,Wed
92,399,Thur
213,380,Thur
173,781,Mon
196,22,Mon
106,505,Tues
391,156,Tues
600,829,Mon
51,12,Fri
160,302,Fri
85,786,Thur
95,715,Mon
114,160,Thur
98,601,Tues
331,373,Wed
36,296,Wed
232,155,Tues
65,821,Wed
185,187,Mon
102,781,Thur
224,221,Thur
115,512,Tues
134,599,Tues
130,170,Tues
231,723,Wed
138,512,Tues
44,653,Tues
521,183,Thur
74,448,Wed
129,681,Mon
200,27,Tues
104,481,Fri
308,885,Tues
152,202,Mon
280,789,Mon
309,709,Fri
153,799,Tues
362,389,Wed
133,582,Fri
269,845,Thur
423,491,Fri
311,812,Tues
43,808,Tues
133,107,Tues
352,677,Tues
170,207,Mon
171,817,Tues
83,328,Mon
300,554,Wed
167,229,Tues
122,447,Thur
399,884,Wed
195,680,Tues
166,188,Mon
170,479,Fri
31,693,Tues
392,685,Thur
184,114,Wed
155,611,Thur
224,72,Mon
156,224,Wed
202,83,Tues
98,621,Wed
475,26,Wed
203,38,Wed
213,659,Thur
118,634,Mon
191,373,Tues
368,739,Mon
169,506,Tues
126,601,Mon
126,72,Mon
98,134,Thur
177,701,Tues
192,101,Tues
214,185,Mon
135,180,Wed
221,295,Thur
164,415,Wed
129,496,Fri
228,507,Tues
420,474,Fri
441,799,Thur
56,378,Fri
143,588,Mon
156,282,Tues
205,887,Thur
182,502,Mon
144,845,Tues
479,640,Wed
90,525,Tues
346,184,Wed
184,884,Thur
118,103,Thur
433,419,Wed
306,516,Wed
66,372,Wed
361,542,Thur
154,641,Mon
183,740,Wed
89,655,Tues
112,564,Wed
168,412,Mon
155,687,Fri
94,462,Mon
198,233,Tues
303,667,Fri
298,706,Mon
165,103,Tues
319,359,Wed
324,42,Wed
172,120,Mon
111,398,Mon
379,94,Tues
192,371,Tues
188,113,Fri
115,52,Fri
285,647,Thur
191,640,Thur
153,102,Fri
136,438,Tues
150,498,Fri
115,235,Wed
140,580,Mon
306,549,Tues
220,724,Fri
149,581,Thur
142,146,Mon
358,637,Wed
42,198,Mon
277,90,Wed
165,558,Thur
129,391,Mon
241,690,Tues
146,124,Mon
124,756,Fri
494,118,Fri
138,662,Tues
113,883,Mon
93,159,Thur
207,85,Thur
116,578,Wed
254,378,Tues
252,351,Thur
59,400,Fri
203,344,Tues
433,282,Tues
118,232,Fri
124,844,Fri
181,645,Mon
260,668,Wed
87,563,Mon
90,189,Mon
89,333,Mon
185,393,Thur
473,119,Fri
140,454,Wed
425,481,Wed
131,247,Thur
449,531,Thur
426,573,Mon
103,580,Fri
103,699,Thur
553,651,Wed
83,720,Fri
302,598,Mon
36,315,Thur
577,373,Fri
38,99,Mon
150,537,Fri
63,292,Wed
118,884,Fri
590,159,Wed
72,718,Tues
408,491,Tues
80,803,Wed
88,262,Fri
37,106,Wed
106,587,Wed
106,77,Mon
337,431,Mon
111,590,Mon
204,550,Wed
466,790,Wed
135,263,Fri
117,505,Fri
138,662,Fri
138,703,Fri
321,393,Thur
128,127,Tues
242,510,Mon
479,66,Fri
68,565,Mon
117,592,Fri
152,678,Fri
158,54,Thur
129,662,Tues
120,602,Fri
123,664,Fri
113,594,Mon
328,886,Wed
124,251,Wed
155,653,Fri
366,650,Fri
313,2,Thur
144,852,Tues
303,438,Mon
113,67,Mon
219,79,Wed
172,218,Fri
92,637,Mon
99,223,Wed
184,71,Tues
181,349,Thur
120,229,Wed
36,288,Mon
173,168,Mon
164,180,Thur
594,297,Fri
113,52,Tues
125,815,Tues
75,772,Tues
166,376,Thur
543,199,Tues
166,583,Tues
450,376,Mon
192,436,Tues
114,408,Thur
144,726,Wed
496,892,Tues
247,88,Wed
131,707,Wed
89,491,Wed
102,9,Wed
66,756,Wed
145,708,Thur
137,815,Fri
202,663,Mon
328,761,Wed
110,780,Mon
288,447,Wed
158,523,Thur
338,175,Mon
434,656,Tues
222,743,Mon
104,790,Tues
185,479,Fri
43,454,Wed
259,372,Fri
361,818,Wed
477,767,Thur
239,408,Fri
154,258,Wed
171,622,Wed
114,406,Tues
212,750,Tues
113,854,Tues
72,567,Thur
536,286,Fri
86,161,Fri
228,180,Wed
173,126,Mon
332,601,Mon
359,743,Tues
126,471,Tues
207,469,Mon
440,507,Tues
231,857,Thur
573,705,Tues
177,2,Mon
223,357,Wed
444,454,Tues
140,862,Wed
546,430,Thur
142,237,Mon
404,786,Thur
370,219,Tues
391,783,Thur
109,48,Wed
222,10,Wed
427,626,Thur
85,816,Thur
47,480,Thur
498,648,Tues
75,130,Thur
543,499,Mon
85,641,Thur
90,194,Mon
199,246,Mon
189,750,Fri
130,179,Fri
316,659,Thur
268,116,Fri
123,744,Mon
410,375,Fri
149,663,Tues
478,570,Fri
149,266,Mon
458,246,Wed
121,187,Fri
125,822,Wed
152,551,Fri
224,300,Mon
240,244,Thur
553,176,Mon
443,809,Thur
584,441,Fri
516,28,Wed
175,641,Thur
77,320,Fri
128,543,Wed
155,735,Tues
198,607,Tues
40,378,Wed
126,602,Mon
152,196,Thur
131,699,Mon
185,198,Mon
534,854,Tues
68,543,Tues
147,341,Mon
281,99,Tues
140,469,Mon
148,606,Tues
194,590,Mon
355,693,Wed
141,630,Thur
147,359,Tues
173,863,Tues
136,638,Fri
192,780,Fri
99,93,Wed
98,457,Tues
555,783,Wed
260,594,Mon
134,385,Wed
46,838,Thur
53,561,Mon
307,723,Wed
303,884,Thur
533,271,Wed
168,596,Thur
63,320,Thur
113,736,Thur
148,536,Mon
284,718,Wed
176,624,Fri
65,171,Mon
309,51,Wed
52,508,Tues
195,124,Tues
156,571,Mon
121,485,Tues
431,133,Fri
173,114,Tues
339,821,Fri
55,714,Thur
557,379,Thur
413,310,Fri
437,545,Fri
73,537,Fri
133,83,Tues
113,335,Fri
129,496,Wed
418,399,Tues
191,807,Tues
165,586,Wed
138,870,Wed
110,497,Thur
135,475,Thur
250,94,Wed
95,424,Tues
444,35,Fri
232,564,Mon
405,692,Mon
236,451,Thur
44,60,Wed
72,515,Mon
575,758,Wed
77,69,Wed
179,249,Thur
214,724,Thur
531,282,Thur
63,851,Thur
459,876,Fri
239,888,Mon
111,213,Thur
198,67,Wed
139,14,Mon
106,541,Wed
139,699,Wed
147,105,Wed
552,518,Thur
275,649,Mon
428,15,Thur
156,473,Wed
293,226,Thur
318,67,Wed
599,95,Wed
114,842,Fri
192,125,Thur
240,436,Mon
110,351,Fri
147,103,Thur
209,541,Tues
481,595,Mon
69,154,Tues
111,565,Fri
443,846,Fri
96,358,Fri
199,346,Fri
262,204,Thur
279,857,Mon
190,841,Tues
416,877,Tues
279,494,Mon
173,5,Fri
33,620,Fri
435,385,Thur
387,682,Tues
90,595,Wed
120,299,Wed
124,681,Wed
112,514,Mon
155,675,Fri
265,411,Wed
431,463,Thur
248,876,Tues
234,581,Wed
172,57,Fri
140,355,Thur
194,196,Mon
169,104,Tues
519,769,Wed
138,814,Tues
102,661,Thur
220,426,Fri
66,382,Thur
160,235,Tues
123,2,Fri
353,374,Fri
249,173,Fri
164,778,Mon
273,285,Thur
200,439,Fri
456,52,Tues
597,700,Thur
286,83,Thur
44,720,Fri
411,520,Wed
80,492,Fri
154,70,Tues
457,85,Wed
425,500,Tues
163,734,Tues
114,251,Fri
470,563,Wed
293,704,Wed
85,234,Fri
105,781,Mon
138,190,Mon
160,299,Mon
315,801,Tues
169,711,Thur
131,56,Tues
137,616,Wed
508,578,Tues
45,553,Fri
387,163,Tues
44,570,Thur
117,399,Thur
188,776,Mon
73,367,Thur
435,376,Fri
115,875,Thur
160,869,Wed
50,70,Fri
154,28,Mon
160,716,Mon
58,91,Thur
154,304,Tues
434,259,Wed
412,623,Wed
193,15,Mon
44,674,Thur
279,323,Tues
434,264,Tues
403,86,Wed
180,204,Tues
344,771,Thur
113,450,Tues
314,803,Fri
447,208,Wed
301,65,Thur
445,387,Wed
73,16,Thur
37,161,Thur
138,393,Tues
152,49,Tues
116,436,Fri
149,496,Tues
229,689,Wed
147,748,Thur
300,503,Tues
70,276,Fri
172,462,Wed
334,15,Fri
142,642,Wed
435,771,Tues
321,369,Fri
455,495,Wed
184,151,Fri
128,525,Mon
208,367,Wed
93,109,Wed
143,178,Fri
88,83,Mon
75,274,Fri
92,175,Mon
188,402,Tues
343,114,Tues
113,565,Tues
74,343,Fri
117,536,Mon
57,344,Tues
116,559,Thur
561,546,Fri
89,108,Wed
238,868,Mon
40,756,Mon
303,854,Fri
221,799,Thur
388,455,Wed
96,98,Thur
148,617,Wed
164,390,Mon
106,217,Wed
167,670,Wed
132,820,Mon
216,830,Mon
367,358,Mon
177,366,Tues
73,359,Tues
121,124,Thur
462,860,Tues
107,166,Wed
157,756,Fri
89,830,Tues
144,579,Mon
79,846,Wed
514,826,Fri
124,51,Tues
582,363,Tues
211,808,Thur
259,8,Wed
176,125,Tues
317,251,Tues
40,143,Thur
209,346,Fri
38,564,Thur
208,600,Thur
271,691,Fri
112,201,Wed
209,466,Thur
88,689,Thur
313,678,Tues
142,677,Thur
321,727,Wed
101,756,Wed
346,232,Fri
142,468,Wed
161,398,Tues
181,135,Tues
362,191,Tues
148,706,Mon
50,319,Fri
129,347,Wed
354,474,Tues
154,433,Thur
92,870,Mon
494,637,Tues
151,27,Fri
64,578,Fri
45,220,Mon
108,551,Fri
304,43,Thur
157,74,Tues
35,880,Wed
144,90,Tues
138,55,Thur
260,116,Fri
186,371,Mon
538,817,Fri
200,477,Fri
65,385,Wed
122,660,Thur
180,22,Fri
401,836,Thur
247,559,Wed
352,223,Wed
348,512,Tues
120,117,Mon
243,493,Wed
48,351,Wed
431,520,Tues
290,584,Wed
62,532,Mon
46,6,Thur
54,754,Mon
42,336,Wed
101,281,Thur
166,727,Thur
82,470,Thur
120,800,Wed
149,349,Thur
160,231,Thur
176,391,Mon
146,359,Mon
397,871,Tues
87,637,Wed
129,383,Thur
77,153,Tues
141,850,Fri
421,20,Fri
120,687,Fri
154,304,Wed
350,548,Fri
152,398,Fri
250,388,Thur
185,748,Fri
552,128,Fri
89,711,Mon
452,341,Tues
299,152,Tues
39,556,Wed
158,492,Tues
157,444,Thur
373,687,Wed
89,391,Tues
120,296,Wed
161,687,Mon
112,532,Fri
95,160,Mon
170,506,Wed
179,307,Tues
417,794,Thur
145,524,Thur
308,108,Wed
137,127,Wed
104,754,Tues
429,549,Fri
134,359,Mon
335,274,Tues
170,845,Fri
175,394,Tues
65,493,Tues
541,360,Thur
72,438,Fri
138,697,Tues
423,533,Tues
410,469,Wed
187,676,Fri
128,816,Thur
583,835,Mon
119,240,Mon
84,340,Tues
551,229,Thur
592,12,Wed
102,437,Tues
112,869,Thur
155,141,Wed
102,344,Wed
52,270,Thur
179,547,Mon
111,50,Tues
197,281,Wed
197,23,Tues
150,345,Fri
38,238,Mon
66,857,Mon
78,142,Mon
126,205,Wed
205,279,Fri
175,885,Thur
319,84,Wed
148,597,Tues
57,176,Wed
187,236,Tues
245,504,Fri
176,295,Tues
242,271,Fri
262,765,Wed
204,598,Tues
384,403,Tues
193,443,Thur
77,835,Thur
158,774,Thur
311,671,Tues
544,84,Tues
110,173,Tues
149,583,Fri
40,698,Mon
141,733,Thur
212,871,Wed
102,57,Thur
96,519,Wed
86,214,Fri
273,338,Wed
135,807,Thur
162,523,Mon
83,701,Tues
250,611,Thur
200,142,Tues
131,242,Mon
87,35,Tues
331,812,Wed
108,560,Mon
148,34,Thur
400,377,Tues
130,480,Wed
259,713,Wed
255,314,Wed
317,374,Fri
238,246,Fri
80,546,Mon
407,810,Tues
199,857,Thur
202,806,Tues
454,595,Thur
145,355,Mon
94,444,Fri
114,190,Thur
483,263,Wed
182,195,Mon
404,120,Wed
98,45,Wed
351,352,Mon
171,260,Mon
157,788,Tues
100,446,Fri
99,436,Tues
234,503,Fri
488,272,Thur
239,435,Wed
322,861,Fri
134,636,Fri
189,8,Fri
262,340,Wed
199,588,Tues
139,144,Fri
297,697,Tues
366,749,Mon
239,159,Wed
159,699,Mon
143,543,Wed
467,221,Mon
42,428,Fri
137,558,Fri
85,326,Thur
99,480,Fri
162,55,Mon
83,481,Fri
128,818,Mon
131,887,Mon
138,823,Thur
103,552,Wed
575,58,Thur
272,787,Fri
67,488,Wed
33,464,Tues
61,431,Mon
279,605,Fri
127,100,Mon
74,493,Fri
255,194,Mon
129,401,Fri
83,390,Mon
506,633,Thur
112,525,Tues
168,745,Thur
130,316,Tues
495,286,Thur
464,648,Fri
395,313,Wed
145,645,Thur
34,633,Tues
51,485,Fri
117,28,Tues
101,743,Thur
31,117,Fri
237,189,Mon
141,726,Thur
338,407,Tues
222,92,Fri
160,844,Fri
153,257,Wed
142,523,Wed
600,330,Thur
483,612,Thur
581,797,Wed
197,137,Wed
118,863,Thur
233,524,Mon
432,9,Mon
386,299,Wed
134,570,Wed
141,836,Wed
296,379,Tues
422,314,Thur
63,51,Fri
190,14,Tues
64,634,Fri
170,483,Mon
57,835,Wed
275,220,Wed
135,529,Wed
526,84,Mon
158,800,Wed
258,836,Mon
100,43,Wed
186,109,Mon
238,221,Wed
152,593,Wed
225,797,Wed
385,815,Thur
157,411,Fri
98,479,Fri
171,163,Tues
166,598,Thur
575,409,Tues
159,252,Thur
172,552,Mon
172,519,Mon
118,616,Wed
248,118,Thur
266,709,Mon
186,334,Mon
89,446,Mon
129,336,Wed
111,258,Fri
463,85,Mon
145,788,Wed
189,307,Tues
124,769,Wed
348,393,Thur
245,174,Tues
148,410,Fri
227,264,Wed
184,883,Wed
178,679,Thur
36,673,Mon
78,680,Tues
176,210,Thur
125,191,Thur
307,594,Tues
141,873,Mon
117,761,Wed
144,377,Thur
117,15,Mon
528,831,Thur
234,350,Wed
224,379,Wed
119,442,Thur
261,88,Thur
330,253,Wed
487,609,Wed
131,27,Mon
380,591,Mon
266,25,Mon
50,722,Tues
91,377,Tues
43,94,Tues
351,238,Wed
502,30,Thur
147,210,Tues
295,708,Thur
387,421,Wed
549,357,Wed
72,777,Wed
169,480,Mon
204,780,Mon
131,684,Thur
243,163,Fri
204,841,Tues
166,725,Wed
168,829,Wed
174,303,Thur
65,383,Tues
103,409,Mon
366,522,Tues
168,570,Thur
294,740,Fri
95,64,Mon
409,267,Fri
431,799,Wed
233,438,Mon
75,143,Fri
131,14,Fri
129,557,Tues
179,128,Tues
85,306,Wed
85,214,Fri
120,119,Wed
126,534,Mon
296,871,Mon
186,362,Mon
172,12,Mon
114,510,Thur
163,748,Mon
153,654,Wed
114,227,Thur
175,329,Tues
105,840,Fri
158,144,Fri
470,123,Wed
480,175,Wed
113,599,Tues
296,30,Fri
181,291,Fri
182,157,Mon
433,380,Tues
119,342,Tues
122,699,Wed
331,837,Fri
278,259,Tues
80,104,Wed
153,775,Thur
529,170,Fri
125,843,Wed
119,64,Mon
481,819,Wed
559,71,Fri
109,161,Mon
135,307,Fri
138,498,Tues
76,616,Wed
132,136,Mon
314,661,Thur
157,644,Wed
511,245,Thur
187,284,Wed
521,38,Tues
255,380,Fri
234,609,Mon
41,411,Tues
94,157,Wed
121,387,Fri
117,55,Fri
284,4,Wed
140,24,Fri
66,402,Wed
596,132,Mon
129,10,Mon
254,731,Thur
94,710,Thur
437,395,Tues
146,506,Tues
86,147,Fri
275,508,Thur
108,92,Fri
204,759,Mon
332,7,Fri
543,599,Fri
231,343,Fri
430,290,Tues
504,612,Tues
111,479,Wed
138,279,Mon
53,881,Thur
438,6,Fri
297,344,Mon
413,330,Fri
120,64,Mon
152,345,Tues
136,374,Tues
115,139,Fri
550,843,Wed
245,432,Tues
190,532,Mon
115,189,Fri
85,286,Thur
116,178,Wed
282,699,Tues
314,70,Fri
207,540,Wed
113,309,Thur
173,334,Fri
132,773,Tues
179,858,Thur
153,457,Mon
78,747,Wed
131,515,Thur
103,8,Tues
184,781,Mon
115,105,Fri
122,485,Mon
95,791,Tues
162,48,Tues
163,87,Thur
157,540,Mon
31,508,Fri
226,307,Mon
173,67,Wed
350,796,Tues
135,200,Fri
438,278,Tues
176,840,Mon
82,268,Tues
153,398,Fri
94,131,Fri
118,400,Mon
123,449,Fri
148,634,Mon
84,715,Mon
87,793,Wed
86,545,Thur
138,472,Thur
189,463,Wed
79,86,Fri
112,495,Fri
493,140,Fri
275,682,Thur
233,450,Thur
196,522,Mon
181,218,Wed
388,751,Mon
46,280,Fri
377,336,Mon
109,119,Tues
45,635,Fri
270,875,Mon
166,555,Mon
131,53,Mon
368,872,Wed
129,324,Fri
70,716,Thur
281,853,Tues
85,565,Fri
535,42,Thur
161,68,Wed
206,471,Thur
126,3,Thur
138,836,Mon
170,530,Mon
494,37,Wed
135,193,Tues
56,871,Fri
125,72,Tues
139,583,Wed
465,61,Thur
148,683,Thur
390,585,Thur
45,518,Wed
361,196,Fri
490,227,Thur
379,243,Tues
291,728,Wed
148,456,Wed
566,564,Tues
190,828,Tues
327,122,Wed
489,4,Fri
161,314,Thur
147,706,Thur
87,380,Fri
125,181,Fri
130,77,Thur
152,231,Wed
110,502,Fri
316,555,Thur
68,356,Mon
114,486,Wed
120,461,Fri
115,39,Thur
132,210,Mon
245,720,Fri
121,382,Thur
446,193,Wed
369,386,Thur
371,644,Tues
158,271,Thur
73,781,Mon
518,302,Wed
150,598,Tues
237,359,Wed
160,762,Mon
34,152,Fri
397,388,Mon
183,528,Wed
190,364,Tues
91,534,Thur
535,226,Wed
197,77,Mon
152,733,Tues
131,46,Mon
153,208,Tues
180,572,Fri
129,362,Wed
587,317,Mon
48,751,Thur
169,787,Fri
343,320,Tues
114,769,Wed
179,263,Thur
112,829,Fri
155,356,Mon
532,480,Thur
160,784,Tues
367,282,Fri
110,270,Thur
483,846,Wed
153,112,Tues
93,505,Fri
298,16,Fri
489,48,Tues
59,793,Tues
315,739,Thur
163,627,Mon
223,705,Fri
271,497,Thur
127,35,Tues
110,182,Tues
457,783,Thur
149,332,Thur
500,827,Wed
169,72,Tues
165,46,Mon
497,341,Mon
229,305,Thur
193,538,Mon
229,511,Wed
87,337,Wed
376,38,Thur
43,223,Wed
366,688,Fri
471,105,Tues
509,207,Wed
367,755,Thur
146,719,Fri
33,78,Wed
398,712,Fri
165,370,Tues
237,710,Mon
302,793,Tues
126,851,Tues
131,120,Tues
129,233,Thur
160,646,Tues
96,381,Fri
128,861,Thur
34,133,Wed
157,39,Mon
147,511,Mon
522,397,Mon
51,28,Mon
465,730,Thur
143,58,Thur
440,82,Wed
301,59,Fri
436,297,Thur
386,361,Mon
203,465,Wed
89,217,Wed
179,192,Tues
136,742,Mon
124,672,Tues
227,514,Tues
133,180,Fri
419,535,Mon
194,551,Mon
128,734,Fri
488,525,Tues
156,784,Tues
366,843,Thur
554,129,Wed
470,803,Fri
154,190,Tues
80,778,Wed
151,618,Fri
63,70,Mon
174,263,Fri
368,203,Tues
125,676,Fri
261,577,Tues
148,142,Tues
349,478,Thur
106,86,Mon
113,99,Tues
130,623,Fri
96,217,Mon
82,127,Thur
330,678,Mon
197,175,Wed
165,423,Thur
411,871,Wed
151,313,Thur
138,608,Mon
101,888,Thur
95,224,Fri
240,654,Thur
255,387,Tues
57,776,Mon
309,501,Fri
88,573,Wed
48,531,Mon
84,871,Fri
159,718,Wed
121,459,Wed
166,424,Fri
186,627,Wed
184,444,Tues
42,406,Wed
